rawName,canonicalName,confidenceScore,algorithm,timestamp
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029257Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029267Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029278Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029290Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029304Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029316Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029328Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029342Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029356Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029367Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029380Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.029399Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029411Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029423Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029435Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029446Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029457Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029472Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029483Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029495Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029506Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.029525Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029541Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029555Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029568Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029579Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.029595Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029618Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029642Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029654Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029665Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029676Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029691Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029704Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029718Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029729Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029742Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029754Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029769Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029780Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029791Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029803Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029815Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029829Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.029852Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029866Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029877Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029898Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029912Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029926Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029937Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029948Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029963Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.029982Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.030005Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030019Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030032Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030044Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030058Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.030080Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030099Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030111Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030125Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030136Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030147Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030158Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030170Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030184Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030202Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030222Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030237Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030250Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030268Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030282Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030297Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030308Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030320Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.030347Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030363Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030375Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030392Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030404Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030414Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030431Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030447Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030458Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030472Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.030492Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030503Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030517Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030527Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030540Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.030556Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030569Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030584Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030599Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030621Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030633Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030644Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030660Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030672Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030685Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030698Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030709Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030720Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030731Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030750Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030764Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030776Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030788Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.030807Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030818Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030831Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030846Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030861Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030874Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030886Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030896Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030906Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030919Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.030937Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030948Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030959Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030973Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.030986Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.031002Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031014Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031025Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031037Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031051Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031062Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031073Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031084Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031097Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031109Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031120Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031132Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031142Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031152Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031164Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031177Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031189Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031201Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.031219Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031233Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031245Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031256Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031267Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031277Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031288Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031298Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031309Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031319Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.031338Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031349Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031363Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031373Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031383Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.031400Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031413Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031424Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031435Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031445Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031456Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031466Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031478Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031487Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031498Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031510Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031521Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031532Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031542Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031552Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031563Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031573Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031586Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.031608Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031687Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031698Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031709Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031719Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031730Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031740Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031751Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031762Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031772Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.031817Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031831Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031856Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031866Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031880Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.031899Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031912Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031924Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031935Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031946Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031959Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031971Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031982Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.031992Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032003Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032013Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032025Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032035Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032045Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032056Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032069Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032081Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032095Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.032112Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032123Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032134Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032145Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032155Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032166Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032176Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032185Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032195Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032208Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.032226Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032237Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032249Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032260Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032271Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.032286Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032296Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032309Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032321Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032333Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032346Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032356Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032367Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032377Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032388Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032399Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032410Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032420Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032433Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032445Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032459Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032469Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032480Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.032499Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032510Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032520Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032531Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032541Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032550Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032561Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032571Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032583Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032594Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.032613Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032624Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032635Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032645Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032655Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.032671Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032681Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032695Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032708Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032718Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032729Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032738Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032751Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032761Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032772Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032785Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032796Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032806Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032816Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032829Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032840Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032854Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032870Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.032902Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032939Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.032956Z
