schemaVersion,recordType,source.name,source.url,content.productName,content.startupName,content.pricingModel,collectedAt
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://groq.com/products/983,GroqLPU Inference Engine v33.0,Groq,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://sambanova.ai/products/984,Samba-1 Suite v33.0,SambaNova,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cerebras.ai/products/985,Cerebras CS-3 v33.0,Cerebras Systems,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://etched.com/products/986,Etched SDK v33.0,Etched,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cognition-labs.com/products/987,Devin AI Software Engineer v33.0,Cognition AI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://harvey.ai/products/988,Harvey Vault v33.0,Harvey AI,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://synthesia.io/products/989,Synthesia Video Studio v33.0,Synthesia,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://elevenlabs.io/products/990,Conversational AI v34.0,ElevenLabs,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://openai.com/products/991,ChatGPT v34.0,OpenAI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://anthropic.com/products/992,Constitutional AI v34.0,Anthropic,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://cohere.com/products/993,Command R+ v34.0,Cohere,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://mistral.ai/products/994,Le Chat v34.0,Mistral AI,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://stability.ai/products/995,Stable Video Diffusion v34.0,Stability AI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://huggingface.co/products/996,Hugging Face Hub v34.0,Hugging Face,FREE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://midjourney.com/products/997,Midjourney v6 v34.0,Midjourney,FREEMIUM,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://runwayml.com/products/998,Gen-2 v34.0,Runway,PAID,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://scale.com/products/999,Scale GenAI Platform v34.0,Scale AI,ENTERPRISE,2026-08-16T15:06:53.999699+00:00
1.0,PRODUCT,ProductHunt / AI Tools Registry,https://perplexity.ai/products/1000,Perplexity Pro v34.0,Perplexity AI,FREE,2026-08-16T15:06:53.999699+00:00
